"USER_ID_MOVIE_ID","PREDICTED_RATING"
1_34,4.190010849618875
1_94,4.169079141188091
1_243,3.8457641969571146
1_277,4.037650399430962
1_335,4.273081827905331
1_442,4.678441070757886
1_567,4.09212406191167
1_618,4.049414015551124
1_750,3.8851567929604007
1_837,4.169427114747718
1_839,3.5285328139126726
1_963,4.479226924473705
1_977,3.6254749749519384
1_1146,4.643372663643092
1_1224,3.9015729855471655
1_1232,4.034022132070284
1_1281,4.169846119870217
1_1284,3.9836928487619048
1_1288,4.180823318292903
1_1382,4.048630430913097
1_1399,4.137372543082723
1_1449,4.432900827778665
1_1452,4.331251320712502
1_1486,4.544432918161199
1_1498,4.159102399993591
2_14,3.2972254728470674
2_56,3.663668192225474
2_285,3.259931221668971
2_441,3.4119124546341117
2_1048,4.332137277677315
2_1119,4.01076056107851
2_1192,3.710382693540523
2_1310,4.264963635366644
2_1409,2.9266396333578797
3_512,3.8440420243215154
3_552,3.670015492712384
3_578,3.5266952665280735
3_1050,3.284561346321146
3_1489,3.666223846981895
4_242,4.587495624003191
4_247,4.146709018038992
4_265,4.408276659561714
4_386,3.9494998433209165
4_409,4.369903728679228
4_571,2.985821175141364
4_580,3.4870869308575543
4_626,4.1765954088750785
4_707,3.8785917292866126
4_971,4.125373810319006
4_1086,4.0282791539382234
4_1177,3.7004606876068404
4_1192,4.2008478473323265
4_1229,4.0000213468900565
4_1307,3.814397421069657
4_1325,4.424449041199301
4_1331,4.116945545260057
4_1382,4.344947135882872
4_1398,4.472174442959371
4_1409,3.4171047871496825
4_1510,4.754665467790797
5_130,4.199601216944512
5_390,3.5858039847723884
5_408,3.2435639159865133
5_485,3.9200143330446835
5_595,3.900351817653709
5_858,3.8096198763470444
5_878,3.388287650538163
5_1166,4.119533865980334
5_1252,3.617572677008776
5_1373,4.533553546199336
5_1481,3.214918176448424
6_81,2.828758013344804
6_403,2.6908776765225184
6_532,3.3686155326853884
6_878,3.1126256568280546
6_886,3.456801009056753
6_1489,3.315825219186424
7_56,3.6684120193043848
7_319,3.5648983220962878
7_322,3.6244074501585004
7_341,3.556180260621124
7_345,3.118396683693553
7_502,4.104351850745363
7_512,3.558510318989123
7_591,3.5944477963230765
7_812,3.550922227703408
7_1043,3.4718109474934717
7_1061,2.819738383310977
7_1152,3.3327740392042804
7_1165,3.3131175886796056
7_1217,3.5270908857197387
7_1280,3.6029478153835477
7_1325,3.938727714486409
7_1522,2.958376514341297
8_80,3.5831608749986392
8_224,3.2484825526106267
8_512,3.867190184889182
8_707,3.7015502684737847
8_886,3.830347797419887
8_1048,4.645560970656289
8_1471,3.688361923055834
8_1521,3.380346444497026
9_39,3.614320989030019
9_54,3.932077941808611
9_66,3.2863165683853115
9_81,3.557177780130747
9_83,3.7316641765406393
9_134,5.059277340373203
9_225,3.7996990784660944
9_232,4.2514037871478685
9_235,3.320109382457561
9_242,4.765327141613163
9_254,4.257878283148267
9_277,4.5117986220107085
9_306,3.904565782965477
9_313,3.636590191558822
9_327,3.623248871599664
9_341,4.219733104943991
9_348,4.054532520917714
9_409,4.547735246289205
9_431,4.776112662817447
9_451,4.156702226803466
9_454,3.6996337645543704
9_457,3.6914118639549365
9_490,4.516971106114267
9_503,3.6495167306181067
9_518,3.1892661483413622
9_621,3.7394231201135595
9_645,4.200494159548732
9_705,3.6129693358265946
9_726,3.641562473183848
9_739,3.4489507933473584
9_746,4.570996379134151
9_767,4.341982071334593
9_800,5.364371569372015
9_890,3.688002811618153
9_892,3.9034010624245603
9_901,3.883284516521556
9_911,3.1447801161847995
9_991,3.792595275156133
9_1022,4.010488450399523
9_1050,3.6625824853116242
9_1090,3.473586354665369
9_1141,3.374401808791231
9_1305,4.612279195246776
9_1318,4.021883148408701
9_1357,4.984860406172968
9_1361,4.011309347939621
9_1370,4.083442089238519
9_1381,4.498744657082312
9_1388,4.41255659393792
9_1399,4.611520765662473
9_1425,3.4942220779837143
9_1457,3.8628764126814463
9_1498,4.633250622573341
9_1522,3.6219293586641665
9_1541,3.902239149089212
10_91,3.8357362261622807
10_202,3.7775751484471662
10_327,3.597332447531599
10_340,3.796317246293242
10_344,3.7934595368958437
10_403,3.3933810192404
10_408,3.670405264994284
10_419,4.228168329299018
10_422,4.426375547282431
10_433,3.7655413772038084
10_451,4.130785802735405
10_693,4.032105347005736
10_787,3.7829290072968593
10_807,3.200596332811582
10_812,4.188558647958212
10_892,3.8774846383564974
10_1043,4.1094473677482775
10_1090,3.4476699305973026
10_1097,4.016409495435756
10_1252,4.04441402601655
10_1292,3.981124660720683
10_1318,3.995966724340642
10_1325,4.576364134741212
10_1481,3.6417595254561954
11_224,3.0270611652483055
11_311,3.6880215714945663
11_326,3.439141838341998
11_373,4.0208326975951
11_403,2.8430030775233375
11_436,3.44066262689251
11_451,3.5804078610183403
11_626,3.7781325606999303
11_706,3.6001456086092842
11_770,3.6149692013513928
11_892,3.327106696639434
11_1043,3.5590694260312166
11_1051,3.0328928436958362
11_1332,4.49771534270811
11_1373,4.410016953490045
11_1396,3.8262157576315534
11_1480,3.3348682090373565
11_1485,3.242691838476003
12_25,3.8653086104532246
12_98,4.2189355950692065
12_134,4.774646362179071
12_190,4.811719167075763
12_220,4.213545903837614
12_242,4.4806961634190365
12_259,4.20351268543115
12_306,3.6199348047713418
12_319,3.9438201882250254
12_375,4.008356311093926
12_442,4.867958315143502
12_525,3.957168906692668
12_529,3.9494776251215686
12_538,4.209763373592127
12_575,4.439335314635075
12_661,4.655645445503977
12_670,4.2649854792909245
12_690,3.7301119425696836
12_789,3.504991465290037
12_800,5.079740591177885
12_816,4.167013234865044
12_850,4.119188576889934
12_913,4.560029311617058
12_963,4.66874416885932
12_1022,3.7258574722053934
12_1047,3.5589600381472764
12_1072,3.538084598763165
12_1192,4.094048386748172
12_1288,4.3703405626785194
12_1310,4.648629328574293
12_1325,4.317649580615145
12_1331,4.0101460846759025
12_1360,3.775733445920933
12_1376,4.5406577363709815
12_1388,4.12792561574379
12_1486,4.733950162546815
12_1504,3.765134374158025
12_1522,3.337298380470034
12_1524,3.895818164939552
13_81,3.289744293227768
13_191,4.482416321362603
13_242,4.497893654710184
13_322,4.020526807578385
13_325,3.8641516810454206
13_364,4.185046371042368
13_419,3.9866512664641025
13_620,3.721508743119741
13_787,3.5414119444619416
13_850,4.136386068181087
13_1045,3.088953037120981
13_1050,3.3951489984086445
13_1072,3.555282090054315
13_1168,4.594161614646092
13_1287,3.7269958547437048
13_1292,3.739607597885766
13_1305,4.344845708343797
13_1331,4.027343575967052
13_1332,4.806576221590257
14_78,3.8734118652247904
14_100,3.6177797927581308
14_112,3.2211781425271777
14_124,3.3415344671813383
14_129,3.441760658929513
14_158,2.5650519546704995
14_163,3.7279821572937593
14_229,3.8052738070100807
14_244,3.6379943946836617
14_247,3.7784406071277257
14_281,4.003696691501595
14_284,4.3174652157603965
14_299,3.656145221050112
14_302,4.213885218782685
14_329,3.7719110526667254
14_345,3.2358495994951797
14_374,3.511479037562654
14_375,3.7468873607668094
14_380,3.5921339241112866
14_404,3.460969407755675
14_407,3.051238065813166
14_437,3.912163499262914
14_448,3.432405406011714
14_451,3.610602298282222
14_458,3.411099228839217
14_591,3.7119007121246996
14_604,3.5224666067241444
14_606,4.357288338275852
14_635,3.5870987841174182
14_672,3.6297457259783084
14_725,4.438376653963918
14_734,3.579815282531121
14_746,4.0248964506129035
14_749,3.640041500601578
14_758,3.829913440240534
14_769,3.95837637814597
14_803,3.7321305806298515
14_807,2.680412828358402
14_809,3.488459782980166
14_820,3.4980423256349873
14_850,3.857719626562824
14_872,3.4929823161162448
14_909,3.9395668590675044
14_1043,3.589263863295094
14_1048,4.454334020557852
14_1063,3.6362935106078496
