"USER_ID_MOVIE_ID","PREDICTED_RATING"
1_34,4.178794132078141
1_94,4.159298117735997
1_243,3.847447451398525
1_277,4.0411107512941875
1_335,4.254266100800804
1_442,4.673368810030174
1_567,4.091342588831735
1_618,4.048593360949236
1_750,3.892048961790467
1_837,4.173982234306272
1_839,3.548601645030501
1_963,4.475829625723778
1_977,3.6281385783681173
1_1146,4.630509820813989
1_1224,3.9048782308109966
1_1232,4.027688242018311
1_1281,4.175795176214445
1_1284,3.9819632682937036
1_1288,4.181189499351599
1_1382,4.053146422106014
1_1399,4.133234761114087
1_1449,4.427699687776405
1_1452,4.3149974572248
1_1486,4.542795002793708
1_1498,4.154272728088327
2_14,3.2972347098966766
2_56,3.6599239947698794
2_285,3.2537525977002884
2_441,3.4173060395429258
2_1048,4.322416335675275
2_1119,4.003116667030225
2_1192,3.6922697880810857
2_1310,4.250304618813829
2_1409,2.9160064294135926
3_512,3.858599900012989
3_552,3.6897401244398638
3_578,3.5395144591771017
3_1050,3.3001600216021827
3_1489,3.6923195778183655
4_242,4.596351771427069
4_247,4.171257312893627
4_265,4.429060270876573
4_386,3.979783115438963
4_409,4.385758707637927
4_571,3.0658733199613883
4_580,3.531523488311062
4_626,4.205487197579919
4_707,3.919568816766765
4_971,4.146392039702838
4_1086,4.055063691430551
4_1177,3.7447868581192485
4_1192,4.226006253404133
4_1229,4.0351397887907305
4_1307,3.840049021958547
4_1325,4.426249037402826
4_1331,4.151891968690737
4_1382,4.372104385317447
4_1398,4.492806524241636
4_1409,3.453803818469457
4_1510,4.776637361840078
5_130,4.198453755818792
5_390,3.590767351377322
5_408,3.256194720842052
5_485,3.9045021070095154
5_595,3.8987130341403717
5_858,3.811938472554211
5_878,3.377900646268951
5_1166,4.105474224067645
5_1252,3.619595402796732
5_1373,4.52333200601285
5_1481,3.233920080867151
6_81,2.8063264423712675
6_403,2.6761050124945807
6_532,3.3468446745253995
6_878,3.073904823364883
6_886,3.4279441745668344
6_1489,3.3020098816862062
7_56,3.663738723425515
7_319,3.547600383074544
7_322,3.602266376712516
7_341,3.5416071722701523
7_345,3.1101608809813794
7_502,4.076485583148242
7_512,3.5461343706736668
7_591,3.570303211846682
7_812,3.546942149118029
7_1043,3.4475948531588583
7_1061,2.8156977682618307
7_1152,3.3242991343470227
7_1165,3.298363112048087
7_1217,3.511387463919632
7_1280,3.581848454671546
7_1325,3.898306745561418
7_1522,2.966245047320784
8_80,3.610314259640924
8_224,3.2959587202413663
8_512,3.894406217480913
8_707,3.7379189269065995
8_886,3.8540601881669176
8_1048,4.644228986021701
8_1471,3.7171420140386027
8_1521,3.4247230733529963
9_39,3.6802336670479057
9_54,3.9798381014348645
9_66,3.3765914623412514
9_81,3.618399287303187
9_83,3.780024866673093
9_134,5.0726544158367
9_225,3.8547007546795418
9_232,4.284432082483796
9_235,3.4145696816512667
9_242,4.78733363906057
9_254,4.3002789896120435
9_277,4.55105058213912
9_306,3.956578244341993
9_313,3.703539971566777
9_327,3.6885139810267034
9_341,4.262510776571065
9_348,4.09877791681781
9_409,4.576740575271428
