"USER_ID_MOVIE_ID","PREDICTED_RATING"
1_34,4.044861677918412
1_94,4.243552028649271
1_243,3.774314267346647
1_277,4.062838460703868
1_335,4.192581374302987
1_442,4.395567733163938
1_567,3.9366282830822925
1_618,4.150797038009919
1_750,3.978258816721043
1_837,4.091928691764585
1_839,3.586620275219747
1_963,4.218494779091229
1_977,3.7262082965945797
1_1146,4.297985227574754
1_1224,3.98049820491088
1_1232,3.7517799426833456
1_1281,4.024763610090599
1_1284,4.025449967816585
1_1288,4.122033698391233
1_1382,4.106581028997439
1_1399,3.9726653068945805
1_1449,4.054001683410299
1_1452,4.359529467355216
1_1486,4.310005264201329
1_1498,3.9420622895986925
2_14,3.091505392349068
2_56,3.652275604732147
2_285,3.2709855648040644
2_441,3.320836223477027
2_1048,4.25873241188606
2_1119,3.9433377091913773
2_1192,3.6435577972400393
2_1310,4.252281964869988
2_1409,2.9099412357117784
3_512,4.2814110787638215
3_552,4.175218618658516
3_578,4.0648366216436616
3_1050,4.028931773369086
3_1489,4.186031722332011
4_242,4.433328138827492
4_247,4.282065424735407
4_265,4.577679789217555
4_386,4.024734012457949
4_409,4.065642450927023
4_571,3.964237018548683
4_580,4.091412509437773
4_626,4.1831941053794335
4_707,4.109577929982654
4_971,4.18610358334124
4_1086,4.016802090664413
4_1177,3.893767713383796
4_1192,4.230426870272181
4_1229,3.9903217622583225
4_1307,4.026007548253992
4_1325,4.392358534967274
4_1331,4.068279596783158
4_1382,4.240446960618334
4_1398,4.5812668601697855
4_1409,4.555899325625921
4_1510,4.57326119893377
5_130,4.169818329437023
5_390,3.684331204772671
5_408,3.1937635355317155
5_485,4.141724771279668
5_595,4.105315790550418
5_858,3.9553605985993525
5_878,3.577597880734451
5_1166,4.131050849371423
5_1252,3.7075385094815023
5_1373,4.33202748065249
5_1481,3.4916323424026343
6_81,2.563526884492356
6_403,2.6405668859522287
6_532,3.382266403139415
6_878,2.888997470723967
6_886,3.4369786240360853
6_1489,3.389154123352427
7_56,3.7421186233458936
7_319,3.5626826101474207
7_322,3.5908860576623147
7_341,3.546496754109205
7_345,3.1409718987284174
7_502,4.201272253034537
7_512,3.537551050822792
7_591,3.602331494197803
7_812,3.5797092635704457
7_1043,3.4422991825212765
7_1061,2.718260125508934
7_1152,3.2890692138896664
7_1165,3.288347705412129
7_1217,3.5769006077275725
7_1280,3.562591554802728
7_1325,3.955206026527418
7_1522,2.9849206420946626
8_80,3.40606802027109
8_224,4.446659867786847
8_512,4.254324639247518
8_707,4.2125020839452825
8_886,4.06796198617779
8_1048,4.743763516634104
8_1471,4.2695145605754785
8_1521,4.00419837876432
9_39,3.1606512497285215
9_54,4.087701910527897
9_66,3.37179111439058
9_81,3.299967786843772
9_83,3.6246030012521597
9_134,4.859591680922024
9_225,4.069385036865979
9_232,4.44723894123289
9_235,3.3171426430440984
9_242,4.565932884181528
9_254,4.470950156006711
9_277,4.569550664787829
9_306,4.049402508003819
9_313,3.963283714428786
9_327,3.75949650897644
9_341,4.444536722516672
9_348,4.2721280751119215
9_409,4.4183079587840295
9_431,4.763678767181698
9_451,4.377817449241131
9_454,4.0317947563768355
9_457,3.53671883850194
9_490,4.5641029021849935
9_503,3.687735663715952
9_518,3.1171161812970616
9_621,4.011031935845414
9_645,4.404180865857086
9_705,3.157320959359934
9_726,3.889951717122518
9_739,3.1657141930405417
9_746,4.525151074674185
9_767,4.403909846676147
9_800,4.951052687057176
9_890,3.915912326495133
9_892,3.961649830749302
9_901,4.083587296261765
9_911,2.6783588775921428
9_991,3.8078242355670207
9_1022,4.352013603318769
9_1050,3.984904121510707
9_1090,3.475698036217447
9_1141,3.1711380032347396
9_1305,4.500395632731614
9_1318,4.377244544815541
9_1357,4.757221633506549
9_1361,4.2464166334677484
9_1370,4.370916783228425
9_1381,4.633817656830645
9_1388,4.4049809754756675
9_1399,4.602158145161109
9_1425,3.5702078996896436
9_1457,3.9016986121225568
9_1498,4.633502557044074
9_1522,3.923494481387728
9_1541,4.099785806834787
10_91,4.432703648964803
10_202,4.254719203759582
10_327,4.548572668726859
10_340,4.584520827561597
10_344,3.958638596271138
10_403,4.597500139757301
10_408,4.416048437737366
10_419,4.644446973230369
10_422,3.992950968201618
10_433,4.477476861666075
10_451,4.622073282252986
10_693,4.511193861138364
10_787,4.166577312307525
10_807,4.420741601192792
10_812,4.6685169858182505
10_892,4.597241475062633
10_1043,4.379520384051489
10_1090,4.328419446559916
10_1097,4.253895604161414
10_1252,4.338049788377707
10_1292,4.708559670586791
10_1318,4.734860484198642
10_1325,4.28802685287231
10_1481,4.739710632969076
11_224,2.997897053719318
11_311,3.7502007914926008
11_326,3.2827446282630786
11_373,4.077476525971625
11_403,2.832127406182973
11_436,3.427747593772371
11_451,3.5542811326697508
11_626,3.7988344834774592
11_706,3.5197645447573844
11_770,3.647804637390127
11_892,3.2968609027385694
11_1043,3.50418036563234
11_1051,3.040276068651582
11_1332,4.370698748839836
11_1373,4.338808324429325
11_1396,3.827284427803313
11_1480,2.9126863356252763
11_1485,3.023801702084226
12_25,4.116215314158302
12_98,4.40169343618888
12_134,4.688797941201997
12_190,4.777148615325261
12_220,4.314244084849103
12_242,4.368369446224078
12_259,4.27987259619488
12_306,3.608106969691987
12_319,3.895307539585315
12_375,3.964189332676323
12_442,4.672394739982208
12_525,4.042530216462174
12_529,4.042530216462174
12_538,4.368129578509248
12_575,4.36478144704968
12_661,4.517239571580527
12_670,4.374436886209211
12_690,3.6920700804869537
12_789,3.436921568492501
12_800,4.840041012627198
12_816,4.114712239392613
12_850,4.078223617298977
12_913,4.539666475797755
12_963,4.550428959712165
12_1022,3.6629591224797946
12_1047,3.0292985006212674
12_1072,3.4433532749633007
12_1192,3.9702388808883295
12_1288,4.368227990523974
12_1310,4.526972496270696
12_1325,4.2827858246214126
12_1331,3.9907794637557155
12_1360,3.5255127733033307
12_1376,4.517239571580527
12_1388,4.068898144041371
12_1486,4.632951398340564
12_1504,3.77465504570998
12_1522,3.3117354516304975
12_1524,3.846184212307951
13_81,3.375671967199408
13_191,4.518534776437461
13_242,4.561761872256352
13_322,4.261833651760022
13_325,4.08817617224513
13_364,4.353326490101336
13_419,4.223638677428153
13_620,4.24471243069806
13_787,3.862515204912612
13_850,4.320506676976889
13_1045,2.711449161426221
13_1050,3.782376724518095
13_1072,3.6957099431629716
13_1168,4.608159344151261
13_1287,4.045341023450893
13_1292,4.263050426620585
13_1305,4.341247858197473
13_1331,4.234904936462503
13_1332,4.628506697739463
14_78,3.952444840777888
14_100,3.797456928809389
14_112,3.0895838558728133
14_124,3.0650781846310107
14_129,3.6713219548433327
14_158,2.525160431354538
14_163,3.8826043445817526
14_229,3.8826043445817526
14_244,3.810842809408313
14_247,3.8247388236647106
14_281,4.184490666351973
14_284,4.298979025451264
14_299,3.810842809408313
14_302,4.302317418763589
14_329,3.984403046796474
14_345,3.3383167634590296
14_374,3.5929117646985764
14_375,3.806774937590161
14_380,3.7723848583750423
14_404,3.3082474855996176
14_407,2.3663875095124185
14_437,3.9881411336356583
14_448,3.3731179640526157
14_451,3.6431735792086855
14_458,3.313781475014022
14_591,3.8193960436309755
14_604,3.588323815920739
14_606,4.3094845726712405
14_635,3.649806390514041
14_672,3.9630415012840055
14_725,4.353395033708326
14_734,3.6203937005576057
14_746,3.999208241135008
14_749,3.7519584342526935
14_758,3.8650250915363005
14_769,3.999208241135008
14_803,3.718699612321474
14_807,2.7230307300191874
14_809,3.6713219548433327
14_820,3.448823857297987
14_850,3.8578953303428167
14_872,3.4842129549717837
14_909,4.049762194100609
14_1043,3.5930728121712745
14_1048,4.405994827288208
14_1063,3.792880357161619
14_1090,2.427116980395992
14_1131,3.770169249262089
14_1139,3.3969948820770384
14_1231,3.2066167514045327
14_1238,4.257565328630505
14_1273,3.475240324388594
14_1290,3.205054474706383
14_1298,3.4102612862410275
14_1315,3.5582047745019154
14_1323,3.576310829063715
14_1356,3.404288466048148
14_1374,3.8301878416516257
14_1392,3.030809963815149
14_1409,3.001321066196613
14_1419,3.1668339080047847
14_1429,4.2093477999976505
14_1434,4.151344400773068
14_1455,3.347961735519291
14_1471,3.4502650864206226
14_1472,3.764901980610759
14_1484,3.420641881989771
14_1485,3.1160992993370176
14_1488,3.877828819641307
14_1489,3.5548451970636705
14_1490,3.8301878416516257
14_1501,4.024340448654332
15_23,3.6756334887399498
15_53,2.491585156221306
15_356,2.475486463692823
15_373,3.4497666037053056
15_440,2.843456755128459
15_580,2.5227651384379097
15_603,3.305430579921109
15_635,3.126618518025445
15_707,3.0904849849862144
15_725,4.027456281786359
15_923,3.570283909547704
15_1119,3.4844729243442996
15_1192,3.2413964494851286
15_1229,3.223824375492927
15_1296,2.277490957350655
15_1353,2.188852587143409
15_1357,3.9456614612539638
15_1522,2.332828783844024
16_53,2.542873230384296
16_98,3.5982918762766603
16_119,3.6373744859833623
16_130,3.6590498591902962
16_215,1.7477959892219013
16_220,3.0166806125938406
16_229,3.3203635828885036
16_263,3.4464926886402547
16_385,3.7184951487512237
16_393,4.232629872495367
16_431,3.5969150764588966
16_644,3.381020236178939
16_702,2.6879765685945785
16_732,2.171407971969395
16_766,2.8145227933286647
16_767,3.09778405288219
16_769,3.1779668460149364
16_778,2.7296438344299925
16_790,3.4999472225159844
16_809,2.6226992965948415
16_835,2.6132450923412844
16_854,3.3754517672408193
16_883,3.3419779069107522
16_910,3.396088473647415
16_983,2.3903383642342058
16_1033,2.3700916163576227
16_1060,2.8474301048554924
16_1062,2.2945846340082285
16_1093,3.3327415823140147
16_1119,3.439779074062355
16_1128,3.1547387537476195
16_1168,3.597997028524472
16_1192,2.7482081969090104
16_1204,2.47754221293459
16_1280,2.5752599652051384
16_1290,2.139798969821406
16_1310,3.806844748216124
16_1316,2.830559011712028
16_1332,3.9395632288184848
16_1407,3.343244117884496
16_1429,3.683255467466668
16_1510,3.618162217430783
16_1516,3.68834270613366
17_215,3.0535368806356
17_298,3.6907747326116187
17_359,3.8706050824879457
17_409,3.864619434705704
17_437,4.00762979770443
17_439,3.817488643779719
17_502,4.350916633024081
17_538,3.972744736755535
17_588,4.135374755513615
17_767,3.899312203987096
17_847,4.113362142874224
17_1201,4.2436321398087
18_78,3.751392221606157
18_79,3.2527567745963926
18_105,3.016600995259138
18_106,3.710009169484162
18_134,4.138087125575267
18_147,3.894735732359659
18_154,2.9188340707535234
18_220,3.763871186960217
18_232,3.5346587884363974
18_258,2.8683720081522748
18_259,3.880047482992196
18_265,3.8545713637562566
18_272,3.039885659909284
18_274,3.3206056941583544
18_284,4.106845595578334
18_359,3.6128315480777546
18_413,3.1421131958046917
18_434,3.5966068613861712
18_451,3.417616788674677
18_454,2.989526344054527
18_511,2.9784669265008765
18_566,3.245395618589635
18_580,3.0131007652720223
18_614,2.9966294736807235
18_626,3.612258748167919
18_644,3.8755975570768406
18_767,3.654440172243014
18_787,3.0757452301763477
18_795,3.3612928122794186
18_797,3.0956883772403803
18_809,3.3358169640912094
18_850,3.658150415527953
18_899,3.4568430123261304
18_922,3.09894150884859
18_932,3.4297178835833333
18_944,3.459576452262577
18_949,3.2952203762083685
18_1003,3.1697704756958087
18_1097,3.342688629602188
18_1192,3.6263345199522274
18_1198,3.392383084887101
18_1201,4.136723841827999
18_1223,3.8041808777126187
18_1227,3.415860773205537
18_1234,3.8755975570768406
18_1289,3.6222500016473425
18_1296,2.703240908629154
18_1307,3.275727668606451
18_1310,4.155380509797737
18_1318,3.309975452955089
18_1325,3.8545713637562566
18_1333,3.6892287526765126
18_1340,3.112137741406714
18_1353,2.9250559650491557
18_1360,3.3875513053750534
18_1432,2.9936772984599833
18_1484,3.268119151030754
18_1488,3.7232978394501086
18_1499,3.0558755459954203
18_1509,3.211910932647087
19_409,3.852849151997716
19_707,3.348991617965771
19_1051,3.1153943429007938
19_1270,2.1466851122925217
19_1319,2.761858741716119
19_1357,4.265097106869819
19_1409,3.082497678304606
20_124,3.421022149699989
20_224,3.5587841110820215
20_403,3.2153799357468755
20_409,4.0873215620466
20_749,3.9647749396264045
20_878,3.635626656194978
20_1050,3.6031549925924384
20_1252,3.77054938569712
20_1323,3.758603451832647
20_1332,4.383107050866256
21_106,4.693759326658013
21_134,4.775500168638028
21_232,4.686937278540127
21_659,4.531724251376226
21_707,4.594267929021979
21_890,4.631581335252506
21_960,4.675152900029528
21_1171,4.6621801585668825
22_56,3.936136772796196
22_58,4.626125126680936
22_69,4.228498954497896
22_90,3.0622097400145893
22_119,4.2988495535794335
22_164,4.626125126680936
22_191,4.183588768613743
22_234,3.994611912757781
22_241,4.224855909868419
22_409,3.8294592524271005
22_434,3.9109724048496703
22_435,3.7369306659722326
22_440,3.733833642273064
22_455,4.213182633075974
22_477,3.9227803103821617
22_508,3.4110898536516716
22_580,3.439718156431847
22_769,4.003742505069337
22_795,3.7491461071410512
22_891,4.202433268154865
22_899,3.8305604986673916
22_1146,4.374667787545297
22_1221,4.197161551040706
22_1224,3.9400585465413944
22_1332,4.341895115392761
22_1333,3.985420861152873
22_1409,3.5674852966359993
22_1438,3.6685456500111555
22_1489,3.7331785937885362
22_1498,4.056406309388409
22_1524,3.8301334475679396
23_172,2.5304392422166693
23_192,2.5879218398612043
23_226,2.636456049756369
23_580,2.710924324671562
23_749,3.139377915690805
23_892,2.5176129788122013
23_1051,2.1985240222601905
23_1319,2.2457802174307395
23_1374,3.372594030989943
24_56,3.984852496913988
24_294,3.9269805427986992
24_723,4.0951423960625695
24_931,3.9453584012057887
24_995,4.285381858206922
24_1093,4.010575583820386
24_1119,4.105633914864004
24_1488,3.9953757159989185
24_1515,3.949492839267862
25_7,4.011200491868429
25_30,3.9030164540108876
25_45,3.8384857123740552
25_54,3.392850504445788
25_56,3.8507497844794534
