"USER_ID_MOVIE_ID","PREDICTED_RATING"
1_34,4.179588475843746
1_94,4.327710188028235
1_243,3.9399975309331947
1_277,4.105549015050899
1_335,4.28997430118932
1_442,4.567670574268174
1_567,4.13717405392762
1_618,4.096171603492991
1_750,4.227546278032922
1_837,4.204316244567318
1_839,3.522681542921989
1_963,4.467053344600746
1_977,3.6117910654358263
1_1146,4.578357399292867
1_1224,3.7460615679473945
1_1232,4.216718908766366
1_1281,4.3646824165278835
1_1284,4.241942279438618
1_1288,4.2032538398200625
1_1382,3.9626868166647724
1_1399,4.215752792779197
1_1449,4.4915495675667065
1_1452,4.321221778979708
1_1486,4.429845381057102
1_1498,4.046660124096199
2_14,3.13509324902541
2_56,3.6864496228338326
2_285,3.3317580298351097
2_441,3.2737304782701973
2_1048,4.384479228912342
2_1119,4.053682846262127
2_1192,3.829723592188116
2_1310,4.233803977103859
2_1409,2.747125545076006
3_512,4.122914760342629
3_552,4.059482868688727
3_578,4.01885068738755
3_1050,3.564903743853765
3_1489,4.03225047647485
4_242,4.527059304184496
4_247,4.2717869097980445
4_265,4.405450862668804
4_386,4.028818099331503
4_409,4.33267618812195
4_571,3.1561902708600424
4_580,3.8187062608965188
4_626,4.106548996187344
4_707,3.9940940382635
4_971,4.286111647879153
4_1086,4.206921336723959
4_1177,3.7909271818487547
4_1192,4.366934228223526
4_1229,4.110529384706535
4_1307,3.9707681572816784
4_1325,4.374645146142316
4_1331,4.178091199907012
4_1382,4.238403059556061
4_1398,4.456985274210508
4_1409,3.577368640115203
4_1510,4.631416169669555
5_130,4.438852714583284
5_390,3.65618377905589
5_408,2.964109735700408
5_485,4.156833544988719
5_595,4.115670269353642
5_858,3.9564980481530374
5_878,3.5424170852221413
5_1166,4.234857800901393
5_1252,3.596655670371316
5_1373,4.533675753786191
5_1481,3.260669517793844
6_81,2.7670778049397744
6_403,2.8354506250073075
6_532,3.4515607755306337
6_878,3.036825340748083
6_886,3.420937641425773
6_1489,3.3191834082150837
7_56,3.710042198218128
7_319,3.5043591078194822
7_322,3.5875212391913807
7_341,3.5297455829929256
7_345,3.120061824556726
7_502,3.978329342917203
7_512,3.6329893473221877
7_591,3.599678604119454
7_812,3.5280635494963537
7_1043,3.4637698499800496
7_1061,2.8931437568838754
7_1152,3.410850568999433
7_1165,3.341414880197043
7_1217,3.4951818647796924
7_1280,3.644091616321027
7_1325,3.80268521787131
7_1522,3.129506016250922
8_80,3.8731938290750216
8_224,3.677359866486659
8_512,4.372632114500401
8_707,4.136335907565137
8_886,4.273894093253712
8_1048,4.690941114074681
8_1471,4.028360198512494
8_1521,3.837282949220668
9_39,3.5413893465534194
9_54,4.038380238250026
9_66,3.4655573942775155
9_81,3.683471722047485
9_83,3.793968307267938
9_134,4.77932850857077
9_225,3.924778268836432
9_232,4.481680269210454
9_235,3.4260167959079033
9_242,4.608786388477805
9_254,4.36701704075007
9_277,4.486244338066608
9_306,4.175200404907839
9_313,4.04798185544713
9_327,4.029259719273953
9_341,4.353110075531561
9_348,4.248672296528628
9_409,4.4906648313474555
9_431,4.670978478116395
9_451,4.434200294300494
9_454,4.018305285653765
9_457,3.5849866958352847
9_490,4.565787020547882
9_503,3.743691731303447
9_518,2.7855170142115493
9_621,4.1807597743794265
9_645,4.450909354900416
9_705,3.3793804878961766
9_726,4.0227852402070345
9_739,3.664230650003795
9_746,4.523282301301197
9_767,4.454866303472098
9_800,4.924212999699235
9_890,3.802574667490332
9_892,4.097885552735665
9_901,4.1091112728119565
9_911,2.64171475412675
9_991,3.8064445230000254
9_1022,4.364707206038633
9_1050,4.1188043355668515
9_1090,3.208740806595813
9_1141,3.1461782731247867
9_1305,4.601248896634187
9_1318,4.261039014931164
9_1357,4.776160469613746
9_1361,4.103385666515404
9_1370,4.207173141240903
9_1381,4.542490833169916
9_1388,4.47968110115584
9_1399,4.644556916087412
9_1425,3.5521420330820663
9_1457,4.010617264016185
9_1498,4.588989787099721
9_1522,4.053091704208912
9_1541,3.9654839709474854
10_91,4.524276786352046
10_202,4.194020778736007
10_327,4.516207426873491
10_340,4.1645077358253015
10_344,4.3038668804904985
10_403,4.495975142014184
10_408,4.123931842682657
10_419,4.654281528995892
10_422,4.750101746460866
10_433,4.188364584258528
10_451,4.672027018959597
10_693,4.573315643533734
10_787,4.1590768049328455
10_807,4.014696724446342
10_812,4.6081839673726135
10_892,4.522745498499946
10_1043,4.491126944056082
10_1090,4.027212847424137
10_1097,4.4882784182305295
10_1252,4.433702872400928
10_1292,4.470297762382858
10_1318,4.494174057548943
10_1325,4.708780075739513
10_1481,4.109938262211905
11_224,3.05115324931788
11_311,3.7782964417337523
11_326,3.1849491642610395
11_373,3.958330730790068
11_403,2.955147449627576
11_436,3.678644240821519
11_451,3.8763984662431192
11_626,3.7555598958602796
11_706,3.585207292274161
11_770,3.8613038571657685
11_892,3.381789628219766
11_1043,3.5984457741066707
11_1051,3.0319186111460197
11_1332,4.335394869523633
11_1373,4.3966635657350706
11_1396,3.8741627644732577
11_1480,3.2247376250365685
11_1485,3.0705324438923154
12_25,3.7860981646174867
12_98,4.2056477620069
12_134,4.501611469574311
12_190,4.451494207226592
12_220,4.182554301432648
12_242,4.248738881060238
12_259,4.215120093090565
12_306,3.700431481527621
12_319,3.8444601354606682
12_375,3.833659052612104
12_442,4.551831371473289
12_525,3.8161661382404257
12_529,3.8370012550906214
12_538,4.250202146713126
12_575,4.269575942564796
12_661,4.363343698536432
12_670,4.12877596132419
12_690,3.7075510810727392
12_789,3.4309326593104403
12_800,4.706101200573429
12_816,4.196466676936411
12_850,4.160131015456307
12_913,4.387798479193508
12_963,4.4145198373097
12_1022,3.9419916801471513
12_1047,3.3143564931700635
12_1072,3.5750009877530102
12_1192,4.204441053386949
12_1288,4.204812292290857
12_1310,4.413088332637573
12_1325,4.130790857048385
12_1331,3.952529569299861
12_1360,3.7395669879401017
12_1376,4.274151282085181
12_1388,4.091869511768645
12_1486,4.465710419327451
12_1504,3.7351330911018032
12_1522,3.4583759910940963
12_1524,3.797109650766926
13_81,3.426941198867031
13_191,4.512578071935054
13_242,4.640302456809114
13_322,4.278126990541416
13_325,4.138270839897521
13_364,4.37402589405472
13_419,4.219423614806982
13_620,4.130969201555729
13_787,3.755801581265853
13_850,4.390487164599822
13_1045,3.2672532133755827
13_1050,3.843510132667361
13_1072,3.8806531470032812
13_1168,4.737545916045913
13_1287,3.8903240818704137
13_1292,3.9952077133558457
13_1305,4.5259223877449255
13_1331,4.245612062259578
13_1332,4.741399282113552
14_78,3.8438929462584888
14_100,3.698499741542237
14_112,3.1258224852998455
14_124,3.171219994815973
14_129,3.387767060121396
14_158,2.432646807692825
14_163,3.8483462241134103
14_229,3.8673694834868755
14_244,3.6772632004365033
14_247,3.868287013216205
14_281,4.147657106037129
14_284,4.1836738102513475
14_299,3.7152890162918095
14_302,4.223476606694144
14_329,3.945838839841337
14_345,3.0971575146670434
14_374,3.5391738476644066
14_375,3.8696299397348564
14_380,3.7612282664784416
14_404,3.306528106966255
14_407,2.5462572479920342
