"USER_ID_MOVIE_ID","PREDICTED_RATING"
1_34,4.128542710046314
1_94,4.136751544594444
1_243,3.912283946434425
1_277,4.036768938604936
1_335,4.187027823124423
1_442,4.488554236725392
1_567,4.06933036844066
1_618,4.039602230557513
1_750,3.946017799000646
1_837,4.128168726426286
1_839,3.5789189810500934
1_963,4.344325474446494
1_977,3.6703394078144607
1_1146,4.4575719032615515
1_1224,3.9518560146578894
1_1232,4.028149734143612
1_1281,4.124144993310044
1_1284,3.994798128548836
1_1288,4.126824358481927
1_1382,4.038121478535112
1_1399,4.0996186303845965
1_1449,4.305837041387379
1_1452,4.22601487972145
1_1486,4.394109145360104
1_1498,4.1162136649395835
2_14,3.2818879614808676
2_56,3.717348785318239
2_285,3.2492498222216004
2_441,3.4381867910579493
2_1048,4.207926228653106
2_1119,3.9928283402528235
2_1192,3.7399668183409704
2_1310,4.162856027467595
2_1409,2.853332675829338
3_512,3.9242690887880176
3_552,3.726096327725047
3_578,3.557028121533184
3_1050,3.283968462232423
3_1489,3.728693387988351
4_242,4.529775975326434
4_247,4.248946091525017
4_265,4.419178761911831
4_386,4.071039212249415
4_409,4.396159666760377
4_571,2.9741533677493415
4_580,3.552336993135688
4_626,4.265921089898213
4_707,4.0044650699545645
4_971,4.230177020450769
4_1086,4.157913614626703
4_1177,3.8002324058330395
4_1192,4.28340057194892
4_1229,4.141650233481142
4_1307,3.917659122688657
4_1325,4.419397065483478
4_1331,4.229650241059429
4_1382,4.366894348290445
4_1398,4.455211374603674
4_1409,3.4565230561383866
4_1510,4.6416767860860855
5_130,4.160611100896743
5_390,3.6274148077760326
5_408,3.235809664481821
5_485,3.965454661900683
5_595,3.9563476761786713
5_858,3.8988536724224443
5_878,3.395928260077387
5_1166,4.094243851018047
5_1252,3.6662561633614312
5_1373,4.3817814352972215
5_1481,3.216224774259755
6_81,2.7513832130071476
6_403,2.5911384198701897
6_532,3.3664226439529688
6_878,3.0631341821952365
6_886,3.458528690227846
6_1489,3.313789872236308
7_56,3.7232181752298943
7_319,3.604382278717062
7_322,3.665954971984856
7_341,3.5906289893887218
7_345,3.0906181573296574
7_502,4.057904158846357
7_512,3.587963444542253
7_591,3.624668409700003
7_812,3.5866575205280182
7_1043,3.473080049604706
7_1061,2.7416901451441023
7_1152,3.327550923827274
7_1165,3.313793561196588
7_1217,3.564730300198059
7_1280,3.6289906226885638
7_1325,3.9285692499743297
7_1522,2.9071827489981903
8_80,3.649707975234074
8_224,3.273338993831769
8_512,3.9718900799158927
8_707,3.7905564075335167
8_886,3.921053197107765
8_1048,4.46831791466384
8_1471,3.7597356547135203
8_1521,3.423063124664295
9_39,3.6976103760819194
9_54,4.060581425064503
9_66,3.3202795279404724
9_81,3.6329697655839768
9_83,3.8245951517266548
9_134,4.909589636636579
9_225,3.904835160815799
9_232,4.378185802702364
9_235,3.356866628789549
9_242,4.71529330580708
9_254,4.386224700064787
9_277,4.551059138840919
9_306,4.026704162403891
9_313,3.7162490640268584
9_327,3.704182717993316
9_341,4.369125890713653
9_348,4.209779568178692
9_409,4.5816769972410265
9_431,4.723930764957319
9_451,4.303065150835787
9_454,3.793355723233814
9_457,3.7833106018518974
9_490,4.562654948439161
9_503,3.7460239467034775
9_518,3.213242000868302
9_621,3.8455251050525225
9_645,4.346652402539996
9_705,3.686009297082236
9_726,3.720248156304577
9_739,3.4975576338598517
9_746,4.598281320993273
9_767,4.447689603302394
9_800,5.038398087036373
9_890,3.7799199711761386
9_892,4.039019416912894
9_901,4.0037602729945485
9_911,3.1563316938917403
9_991,3.9006081282787326
9_1022,4.1606945810108105
9_1050,3.7506514990572075
9_1090,3.531382907623547
9_1141,3.4097768173613554
9_1305,4.6117910266224245
9_1318,4.163463775130556
9_1357,4.869855876901325
9_1361,4.140282315723241
9_1370,4.245173853043503
9_1381,4.544745695424285
9_1388,4.48742448465958
9_1399,4.61390883062058
9_1425,3.5568851589785933
9_1457,3.9749116941779774
9_1498,4.630503865175565
9_1522,3.7101714300687387
9_1541,4.023502506064163
10_91,3.9635414819184884
10_202,3.884095322551828
10_327,3.688331150071187
10_340,3.931217598094395
10_344,3.919322090020279
10_403,3.4568734045248917
10_408,3.7687505712543707
10_419,4.359273594955481
10_422,4.4968963806130615
10_433,3.886629826093893
10_451,4.287459628890926
10_693,4.186821929019143
10_787,3.9009243561266085
10_807,3.222246010679521
10_812,4.341256819801655
10_892,4.023167848990762
10_1043,4.260217162753123
10_1090,3.515531339701418
10_1097,4.166126944747403
10_1252,4.199197070133979
10_1292,4.126582648449651
10_1318,4.147612207208428
10_1325,4.583433180730842
10_1481,3.7491656810323013
11_224,3.008488245579426
11_311,3.746456318384786
11_326,3.453538480722891
11_373,3.9871316425978964
11_403,2.78881217849777
11_436,3.4646683114310806
11_451,3.6236078196786092
11_626,3.830377908826069
11_706,3.6539393530633917
11_770,3.6714903680126496
11_892,3.3551066229636413
11_1043,3.592155936726005
11_1051,3.0023375239647065
11_1332,4.346369260344359
11_1373,4.285671441654363
11_1396,3.8599840534411487
11_1480,3.338281762303666
11_1485,3.253918819671446
12_25,3.952349524275459
12_98,4.2142448932150405
12_134,4.561740674385572
12_190,4.5902567562841705
12_220,4.219267327689409
12_242,4.389735394415022
12_259,4.209684487518103
12_306,3.672830536215656
12_319,4.043229571180146
12_375,4.082742636551127
12_442,4.630612379636274
12_525,4.045227564236827
12_529,4.050229165940336
12_538,4.215981962766793
12_575,4.358653948000155
12_661,4.478876238442781
12_670,4.252992116819446
12_690,3.804621434608906
12_789,3.5417870837773773
12_800,4.79792026876889
12_816,4.193657123634574
12_850,4.165411791158708
12_913,4.442808888778626
12_963,4.486383617357379
12_1022,3.8068209548225727
12_1047,3.595246204451034
12_1072,3.5764821938998117
12_1192,4.143359991037511
12_1288,4.31555664732585
12_1310,4.474277126093241
12_1325,4.279356484572066
12_1331,4.089609660148018
12_1360,3.850079274036575
12_1376,4.446101255458368
12_1388,4.161866573267519
12_1486,4.536167288270984
12_1504,3.8367107080718936
12_1522,3.3562978038804974
12_1524,3.985447170690139
13_81,3.3073002059903263
13_191,4.4157644189457
13_242,4.4236539746069266
13_322,4.11692352748005
13_325,3.9561709321971272
13_364,4.217413568715982
13_419,4.089115478988609
13_620,3.7866470559805774
13_787,3.5911063644550874
13_850,4.199330371350608
13_1045,3.078290130053495
13_1050,3.424981939463555
13_1072,3.6046862604943986
13_1168,4.491512099033765
13_1287,3.7940028053688133
13_1292,3.816764656778131
13_1305,4.3201516954222665
13_1331,4.123528240339923
13_1332,4.587141088038844
14_78,3.9069473114314426
14_100,3.6731585600547936
14_112,3.1958632538596037
14_124,3.348947430609297
14_129,3.464472800817393
14_158,2.4604340454888223
14_163,3.795405881716498
14_229,3.849000060237525
14_244,3.682957107138461
14_247,3.845322289962709
14_281,3.9845711892261915
14_284,4.221880607267215
14_299,3.7180479819362424
14_302,4.13943581422864
14_329,3.844469075490734
14_345,3.235492743396854
14_374,3.5435972484904976
14_375,3.8133855111739203
14_380,3.634649645715422
14_404,3.4777404024502365
14_407,3.028624138073586
14_437,3.9260115317050546
14_448,3.4434266476947237
14_451,3.649406518624507
14_458,3.429274937576471
14_591,3.769542995767199
14_604,3.553801028067877
14_606,4.243429773985922
14_635,3.6196398597679953
14_672,3.6764348249313255
14_725,4.313430452629077
14_734,3.633059631788486
14_746,4.009140188950311
14_749,3.6856532933468915
14_758,3.8756554001180343
14_769,3.957899421067663
14_803,3.79308968777643
14_807,2.579983483598295
14_809,3.52936315167935
14_820,3.5246190376219486
14_850,3.9018285705078073
14_872,3.529187614159121
14_909,3.955338449152464
14_1043,3.6179546356719015
14_1048,4.3117826849692475
14_1063,3.6784119372262363
14_1090,2.873268812620194
14_1131,3.739740867593453
14_1139,3.472868149413365
14_1231,3.3772218504966527
14_1238,3.9860839788864273
14_1273,3.459316920343905
14_1290,3.3125884190827137
14_1298,3.31997809042741
14_1315,3.554090549882642
14_1323,3.5838794875209183
14_1356,3.4638777070333835
14_1374,3.7735889510050167
14_1392,3.0638105362119905
14_1409,3.00356234441089
14_1419,3.4367950781675614
14_1429,4.0776294126775605
14_1434,3.9345548031280075
14_1455,3.506382223891647
14_1471,3.5206836054070743
14_1472,3.703756534681046
14_1484,3.413608243819992
14_1485,3.2797175186173444
14_1488,3.8544299672374978
14_1489,3.5372623298097863
14_1490,3.748246346776915
14_1501,3.6593879915012355
15_23,3.849131205629971
15_53,2.917462726597043
15_356,2.8298698884276656
15_373,3.6963051374193276
15_440,2.9634717699682547
15_580,2.605384412696428
15_603,3.5223461400107725
15_635,3.1257631628639686
15_707,3.0575124895153083
15_725,3.98141568815504
15_923,3.6793724067481723
15_1119,3.764670032094929
15_1192,3.528881907796943
15_1229,3.2228712317334263
15_1296,2.390820044936989
15_1353,2.5856638826230567
15_1357,3.9855289540308507
15_1522,2.558065466353625
16_53,2.6577007891622664
16_98,3.3863661606712325
16_119,3.6615009673933434
16_130,3.5187048102485496
16_215,2.169979466506345
16_220,3.3975227604657356
16_229,3.219598360101957
16_263,3.429935163569279
16_385,3.463326754686128
16_393,3.9684579691715567
16_431,3.5982595709207272
16_644,3.4956523120601823
16_702,2.946037991329167
16_732,2.707122399876784
16_766,3.092749358585562
16_767,3.226671879014279
16_769,3.3980024378409817
16_778,2.9883661860107327
16_790,3.3763878232797477
16_809,2.8207742173658525
16_835,3.0121735398434177
16_854,3.5262914141346364
16_883,3.3032254268928445
16_910,3.5464173298500095
16_983,2.588141920526266
16_1033,2.6055399868821287
16_1060,2.9592113926641592
16_1062,2.637407297043331
16_1093,3.4173630425443777
16_1119,3.540860694981092
16_1128,3.1449065023364717
16_1168,3.666717363220159
16_1192,3.275312166940398
16_1204,2.7866953776884182
16_1280,3.1204566071429807
16_1290,2.5187344306021737
16_1310,3.7108883821958636
16_1316,2.976333170466476
16_1332,3.810728647650656
16_1407,3.476690286683527
16_1429,3.5218053110896914
16_1510,3.7188666992443
16_1516,3.5547289907643784
17_215,3.0928993675679464
